,grid_id,location,txt,flood_ct
2521,"(46, 13)","['Friuli', 'Friuli', 'Udine', 'Friuli', 'Frioul', 'Udine province', 'Friuli']","Friuli is bordered on the west by the Veneto region with the border running along the Livenza river, on the north by the crest of the Carnic Alps between Carnia and Austrian Carinthia, on the east by the Julian Alps, the border with Slovenia and the Timavo river, and on the south by the Adriatic Sea. The adjacent Slovene parts of the Soča/Isonzo valley from Gorizia/Nova Gorica up to Triglav and the Vipava Valley, forming the Goriška region, may also be considered part of historic Friuli.
The mountainous northern part of the region belongs to the Southern Limestone Alps. From west to east, the region's highest peaks are, in the Carnic Prealps (Dolomiti Friulane)—the Cima dei Preti, 2,703 metres (8,868 ft), Duranno 2,652 metres (8,701 ft), and Cridola 2,581 metres (8,468 ft); in the Carnic Alps—Peralba 2,694 metres (8,839 ft), Monte Bìvera 2,474 metres (8,117 ft) and Coglians 2,780 metres (9,120 ft); in the Julian Alps, the Jôf Fuârt 2,666 metres (8,747 ft), the Jôf di Montasio 2,754 metres (9,035 ft), Mangart 2,677 metres (8,783 ft), and Canin 2,587 metres (8,488 ft), which dominates the plain. 

Rivers flowing southwards from the mountains are numerous. The Friulian mountains surround the course of the Tagliamento river, which, at the latitude of Gemona del Friuli first crosses the hills that occupy the center of the Friuli, then flows into a large flood plain. This plain is commonly divided into the High Friulian plain and the Low Friulian plain (Bassa Friulana), whose boundary is the Napoleonic road that connects the cities of Codroipo and Palmanova. To the south of this road is the risorgive zone, where water resurfaces from underground waterways in spring-fed pools throughout the area. South of the plains lie the lagoons of Marano and Grado, which are nature reserves. Other important rivers include the Torre, Natisone, Stella, Isonzo/Soča, and Ausa.
Friuli covers an area of 8,240 square kilometres (3,180 sq mi), subdivided among the provinces of Udine 4,905 square kilometres (1,894 sq mi), Pordenone 2,178 square kilometres (841 sq mi) and Gorizia 466 square kilometres (180 sq mi). The historical capital and most important city is Udine, which was also the capital of the medieval Patria del Friuli. Other important towns are Pordenone, Gorizia/Nova Gorica, Sacile, Codroipo, Cervignano del Friuli, Cividale del Friuli, Gemona del Friuli, Monfalcone, and Tolmezzo.",3.0
2522,"(46, 14)","['Bojinj', 'Bovec area', 'Gorenjska', 'Behinj', 'Notranjsko-kraska province']","Bovec is located 136 kilometres (85 mi) from the capital Ljubljana, at an elevation of 434 m (1,424 ft). The settlement lies in the Bovec Basin of the upper Soča (Isonzo) River, below the eastern slopes of Mount Kanin in the Julian Alps, forming the border with Italy. The adjacent Trenta Valley in the northwest leads into Triglav National Park.
It has been traditionally part of the historic Goriška region, but today locals prefer to identify with the wider region of the Slovene Littoral.",1.0
2523,"(46, 15)","['Vransko', ' Spodnjeposavska']","Vransko (pronounced [ˈwɾaːnskɔ]; German: Franz) is a small town in central Slovenia. It is the seat of the Municipality of Vransko. It lies on the western edge of the Savinja Valley. This area is part of the traditional region of Styria. The municipality is now part of the Savinja Statistical Region.

",1.0
2524,"(46, 16)","[' Zagreb provinces', ' Zagreb provinces', 'Cakovec city ', ' Zagreb provinces', 'Zagreb']","Croatia is situated in Central and Southeast Europe, on the coast of the Adriatic Sea. Hungary is to the northeast, Serbia to the east, Bosnia and Herzegovina and Montenegro to the southeast and Slovenia to the northwest. It lies mostly between latitudes 42° and 47° N and longitudes 13° and 20° E. Part of the territory in the extreme south surrounding Dubrovnik is a practical exclave connected to the rest of the mainland by territorial waters, but separated on land by a short coastline strip belonging to Bosnia and Herzegovina around Neum. The Pelješac Bridge connects the exclave with mainland Croatia.

The territory covers 56,594 square kilometres (21,851 square miles), consisting of 56,414 square kilometres (21,782 square miles) of land and 128 square kilometres (49 square miles) of water. It is the world's 127th largest country. Elevation ranges from the mountains of the Dinaric Alps with the highest point of the Dinara peak at 1,831 metres (6,007 feet) near the border with Bosnia and Herzegovina in the south to the shore of the Adriatic Sea which makes up its entire southwest border. Insular Croatia consists of over a thousand islands and islets varying in size, 48 of which permanently inhabited. The largest islands are Cres and Krk, each of them having an area of around 405 square kilometres (156 square miles).

The hilly northern parts of Hrvatsko Zagorje and the flat plains of Slavonia in the east which is part of the Pannonian Basin are traversed by major rivers such as Danube, Drava, Kupa, and the Sava. The Danube, Europe's second longest river, runs through the city of Vukovar in the extreme east and forms part of the border with Vojvodina. The central and southern regions near the Adriatic coastline and islands consist of low mountains and forested highlands. Natural resources found in quantities significant enough for production include oil, coal, bauxite, low-grade iron ore, calcium, gypsum, natural asphalt, silica, mica, clays, salt, and hydropower. Karst topography makes up about half of Croatia and is especially prominent in the Dinaric Alps. Croatia hosts deep caves, 49 of which are deeper than 250 m (820.21 ft), 14 deeper than 500 m (1,640.42 ft) and three deeper than 1,000 m (3,280.84 ft). Croatia's most famous lakes are the Plitvice lakes, a system of 16 lakes with waterfalls connecting them over dolomite and limestone cascades. The lakes are renowned for their distinctive colours, ranging from turquoise to mint green, grey or blue.",1.0
2525,"(46, 17)",['Medjumurje district'],0,1.0
2526,"(46, 18)",['Cacinci'],"Čačinci is a village and a municipality in Croatia in Virovitica-Podravina County. It has a population of 2,802 (2011 census), 91% of which are Croats. 
It is known for being very hot in the summer and very cold in the winter.

",1.0
2527,"(46, 19)",['Osijek'],"Osijek (Croatian pronunciation: [ôsijeːk] (listen)) is the fourth-largest city in Croatia, with a population of 96,848 in 2021. It is the largest city and the economic and cultural centre of the eastern Croatian region of Slavonia, as well as the administrative centre of Osijek-Baranja County. Osijek is on the right bank of the Drava River, 25 km (16 mi) upstream of its confluence with the Danube, at an elevation of 94 m (308 ft).",1.0
2528,"(46, 20)",['Szeged'],"Szeged is situated near the southern border of Hungary, just to the south of the mouth of the Maros River, on both banks of the Tisza River, nearly in the centre of the Carpathian Basin. The Hungarian frontier with Serbia is just outside the town.",1.0
2529,"(46, 21)",['Timisoara'],"Timișoara is located at the intersection of the 45th parallel north with the 21st meridian east. As a mathematical position, it is in the northern hemisphere, almost equally distant from the north pole and the equator, and in the eastern hemisphere, using Central European Time. The local time of the city (considered after the meridian) is 1 h 25' 8"" ahead of the Greenwich Mean Time, but it is 34' 52"" behind the official time of Romania (Eastern European Time).Timișoara lies at an altitude of 90 metres on the southeast edge of the Banat Plain, part of the Pannonian Plain, near the divergence of the Timiș and Bega rivers. The waters of the two rivers form a swampy and frequently flooded land. Timișoara developed on one of few places where the swamps could be crossed. These constituted a natural protection around the fortress for a very long time and favored a wet and insalubrious climate, which spread plague and cholera and kept the number of inhabitants relatively low, preventing civic development. With time, these rivers were drained, dammed and diverted. Due to the hydrographical projects undertaken in the 18th century, the city no longer lies on the Timiș River, but on the Bega Canal. This improvement of the land was made irreversible by building the Bega Canal (started in 1728) and by the complete draining of the surrounding marshes. The city lies only 0.5 to 5 metres above the water table, which disallows the construction of tall buildings. The rich black soil and relatively high water table make this a fertile agricultural region.
Taken as a whole, the relief of Timișoara appears as a relatively flat, monotonous surface, the smoothness of the surface interrupted only by the Bega riverbed. Researched in detail, the relief of the city and its surroundings presents a series of local peculiarities, represented mainly by deserted meanders, micro-depressions and ridges (generally made of coarse materials). These are the result of the deposits in the area of the Timiș and Bega rivers, before their drainage, regularization and damming (concretized altimetrically by modest bumps, which do not exceed anywhere, the interval of 2–3 m).",0.0
2530,"(46, 22)","['Arad', 'Arad', ' Arad', ' Arad']","Arad is located mostly on the western and southwestern Kidod Range, and the Arad Plain, which marks the southwestern end of the Judean Desert. It is located 23 kilometers (14.3 mi) west of the southern end of the Dead Sea, and is by road, 45 kilometers (28.0 mi) east of Beersheva, 111 kilometers (69.0 mi) south of Jerusalem, 138 kilometers (85.7 mi) south east of Tel Aviv, and 219 kilometers (136.1 mi) north of the southernmost city of Eilat.The city spans an area of 93,140 dunams (93.1 km2; 36.0 sq mi), one of the largest municipal areas in Israel, even though its urban area is much smaller. In 1993, the city's jurisdiction was 73,934.3 dunams (73.9 km2; 28.5 sq mi), still many times larger than the urban area. The historical site of Tel Arad and the Arad Park (also known as Ran Grove) can also be found within its municipal area, west of the urban core. Arad also has a commercial landing strip located slightly to the south of its urban core. It borders the Tamar and Abu Basma regional councils, and the closest local municipality to Arad is the Bedouin local council Kuseife.",2.0
2531,"(46, 23)","['Alba', 'Alba', 'Alba', 'Alba', 'Alba', 'Baia de Aries', 'Alba region', 'Hunedoara', 'Alba', 'Alba', 'Alba', 'Alba', 'Hunedoara']","This county has a total area of 6,242 km2 (2,410 sq mi), with mountains occupying about 59% of its surface.
The Apuseni Mountains are in the northwest; the northeastern side of the Parâng Mountains group – the Șureanu and Cindrel mountains – are in the south. In the east there is the Transylvanian Plateau with deep but wide valleys. The three main elements are separated by the Mureș River valley.
The main rivers are the Mureș River and its tributaries, the Târnava, the Sebeș, and the Arieș.",12.0
